Cython,Python
0.001981258392,0.053395032883
0.001941204071,0.053611755371
0.001943111420,0.054299354553
0.002023935318,0.059267520905
0.001976013184,0.054115772247
0.001992940903,0.054426670074
0.001945495605,0.059376239777
0.001988410950,0.053553581238
0.001987457275,0.053443431854
0.001953125000,0.053682088852
0.001982212067,0.059850931168
0.001987218857,0.053500652313
0.001996994019,0.053704023361
0.001972198486,0.053459644318
0.001977682114,0.052943229675
0.001952171326,0.053538799286
0.001971721649,0.053922176361
0.001969337463,0.053513288498
0.001954317093,0.054186105728
0.001989603043,0.054053068161
0.001981496811,0.054227828979
0.001994848251,0.053723573685
0.001990318298,0.053667783737
0.001986503601,0.053798437119
0.002007246017,0.053369045258
0.001927852631,0.053367614746
0.001904010773,0.053348302841
0.001965522766,0.053332805634
0.001969099045,0.054586172104
0.001993179321,0.056643724442
