Cython,Python
0.000011682510,0.000001192093
0.000012874603,0.000001668930
0.000014066696,0.000001668930
0.000013589859,0.000001907349
0.000011920929,0.000001430511
0.000012159348,0.000001192093
0.000013589859,0.000001668930
0.000013113022,0.000001668930
0.000012874603,0.000002145767
0.000012636185,0.000001192093
0.000014305115,0.000001668930
0.000013589859,0.000001907349
0.000014066696,0.000002145767
0.000011682510,0.000001192093
0.000012874603,0.000001668930
0.000013828278,0.000001668930
0.000012397766,0.000001668930
0.000016927719,0.000001907349
0.000012636185,0.000001430511
0.000012874603,0.000001668930
0.000012874603,0.000001430511
0.000011682510,0.000001430511
0.000013351440,0.000001907349
0.000013113022,0.000002145767
0.000013351440,0.000001192093
0.000012397766,0.000001192093
0.000013589859,0.000001430511
0.000012874603,0.000001668930
0.000013351440,0.000001668930
0.000012636185,0.000001192093
