Cython,Python
0.001566171646,0.040982007980
0.001420974731,0.038933992386
0.001471996307,0.038235902786
0.001447439194,0.044557571411
0.001468181610,0.038776636124
0.001480579376,0.038261890411
0.001452684402,0.038698434830
0.001452684402,0.038446187973
0.001485586166,0.038180589676
0.001524686813,0.038688659668
0.001479864120,0.038791894913
0.001464366913,0.041830062866
0.001461505890,0.040401697159
0.001444339752,0.038293361664
0.001439809799,0.038681507111
0.001485109329,0.044908046722
0.001435518265,0.038610696793
0.001448869705,0.040955543518
0.001452207565,0.038903474808
0.001481533051,0.038141250610
0.001594066620,0.039262294769
0.001448154449,0.038172721863
0.001450777054,0.038402080536
0.001459360123,0.038317680359
0.001463890076,0.038302421570
0.001478195190,0.038225889206
0.001451492310,0.038379192352
0.001496076584,0.038213491440
0.001441717148,0.039384365082
0.001485824585,0.038303852081
