Cython,Python
0.000461816788,0.011849164963
0.000470161438,0.011788606644
0.000488281250,0.012005567551
0.000461816788,0.011659383774
0.000469446182,0.011840820312
0.000456094742,0.011939764023
0.000537872314,0.011881351471
0.000487327576,0.011977434158
0.000463724136,0.012126684189
0.000467300415,0.011822700500
0.000463008881,0.012022018433
0.000497817993,0.011835813522
0.000465154648,0.013849496841
0.000595808029,0.012976646423
0.000461816788,0.011823892593
0.000467300415,0.011909723282
0.000484466553,0.012974262238
0.000487565994,0.012781620026
0.000465393066,0.011803388596
0.000457763672,0.011847257614
0.000467061996,0.011918067932
0.000466823578,0.011878252029
0.000464916229,0.011852502823
0.000466823578,0.011836051941
0.000475883484,0.012234687805
0.000458717346,0.013608217239
0.000460624695,0.012002468109
0.000470876694,0.014941930771
0.000469446182,0.011823892593
0.000465393066,0.011886119843
