Cython,Python
0.030633926392,3.856307268143
0.030152559280,3.858903169632
0.029903888702,3.836386442184
0.029718875885,4.229047775269
0.030066728592,3.845494031906
0.030028104782,3.876475095749
0.029880285263,3.865006685257
0.029752731323,3.861324071884
0.030122995377,3.850986003876
0.030304431915,3.822606563568
0.030168294907,3.880918979645
0.029724359512,3.812328100204
0.029713869095,3.818764686584
0.029513597488,3.825928449631
0.029878377914,3.866933822632
0.030158042908,3.908646345139
0.030047416687,3.846412897110
0.030080556870,3.863409757614
0.030453443527,3.854562282562
0.030041933060,4.240359306335
0.029434442520,3.799540042877
0.029604673386,3.808073282242
0.029932022095,3.887863636017
0.033633947372,3.877621412277
0.029989719391,3.841225147247
0.029697656631,3.840312004089
0.034643650055,3.878074407578
0.029904842377,3.837921619415
0.029670476913,3.821193218231
0.033339977264,3.849741220474
