Cython,Python
0.206355810165,23.554482221603
0.158629894257,23.150233030319
0.198984622955,23.196020364761
0.183504581451,23.402859926224
0.158866405487,23.461857080460
0.179329633713,26.036574840546
0.183204174042,23.565223932266
0.185298442841,23.385745048523
0.157519817352,24.379250288010
0.190057516098,24.114064931870
0.175303220749,24.083885431290
0.180938720703,24.245949268341
0.191912412643,24.338077306747
0.163263320923,24.141900300980
0.224954605103,23.972863435745
0.160844564438,24.172592163086
0.189256906509,22.860401391983
0.159711837769,25.485039472580
0.161589622498,24.076502799988
0.192080497742,23.742621660233
0.178421974182,24.355519771576
0.212865591049,24.089106321335
0.200753450394,23.775641202927
0.186790466309,23.950845956802
0.185122251511,24.274636268616
0.155149459839,23.845837116241
0.184895992279,24.022661447525
0.188388586044,24.728267192841
0.182225942612,23.518822908401
0.160932064056,23.811506748199
