Cython,Python
0.081136703491,10.805348634720
0.080371618271,10.903788089752
0.090651988983,10.913708686829
0.086315870285,10.904780864716
0.087342023849,10.771034955978
0.080403327942,10.897645711899
0.084445238113,11.192611217499
0.085562944412,10.830721616745
0.090449810028,10.828896522522
0.085721969604,10.893338203430
0.079336166382,10.777088165283
0.089960813522,11.249003887177
0.083465099335,10.946204185486
0.079309225082,10.688067436218
0.082503318787,10.878423690796
0.082908391953,10.892354965210
0.079651832581,11.177592515945
0.080291032791,11.501935243607
0.079842567444,11.054031610489
0.084747552872,10.827049970627
0.081358432770,11.379451513290
0.091204166412,10.985721349716
0.080201625824,10.919725179672
0.089998722076,11.010352373123
0.111640453339,12.068104982376
0.083786487579,11.782224416733
0.120499134064,11.414541482925
0.083832025528,11.168161153793
0.109840631485,11.781903266907
0.112661361694,11.308209896088
