Cython,Python
0.148785114288,16.784991741180
0.113721847534,16.827742099762
0.113234758377,16.274981975555
0.122040510178,16.592509984970
0.121353864670,16.506787300110
0.119279623032,16.965739250183
0.118563652039,16.254547357559
0.116255044937,17.316959381104
0.118656873703,16.359460115433
0.118354082108,17.020025253296
0.117473602295,15.673870086670
0.123099565506,16.912783145905
0.172580242157,16.797949790955
0.148501634598,16.289711475372
0.119199991226,16.347021818161
0.118532896042,16.722227811813
0.148756504059,17.239557743073
0.152674436569,16.396893024445
0.140246868134,17.509685039520
0.162590026855,17.094225883484
0.140055656433,17.169234991074
0.147497653961,18.911515235901
0.146223306656,17.498267889023
0.124458312988,17.821449518204
0.122370243073,16.925155878067
0.116082668304,17.169147253036
0.147511482239,17.276925802231
0.121795415878,17.828916549683
0.144222021103,16.773993253708
0.117214918137,17.545521497726
