Cython,Python
0.003903388977,0.436809062958
0.004105567932,0.494844913483
0.003910779953,0.419647216797
0.003978967667,0.434126377106
0.003790855408,0.426617860794
0.003693342209,0.425289630890
0.003850698471,0.422142505646
0.003725767136,0.422312736511
0.003742933273,0.423444271088
0.003871202469,0.436895132065
0.003761768341,0.427601099014
0.003747224808,0.455968618393
0.003952980042,0.437245130539
0.003780841827,0.443551540375
0.004008054733,0.430804491043
0.003888607025,0.434261322021
0.003681182861,0.426934242249
0.003851175308,0.422733783722
0.003788709641,0.431061983109
0.003851652145,0.433042764664
0.003724813461,0.424275159836
0.003804922104,0.433078050613
0.003793954849,0.431613683701
0.003769397736,0.424181222916
0.003746032715,0.467812299728
0.003787994385,0.434992313385
0.003770589828,0.425561189651
0.003676891327,0.419286251068
0.004072427750,0.436937808990
0.003927469254,0.421584606171
