Cython,Python
0.001327276230,0.000002861023
0.000026941299,0.000001668930
0.000026464462,0.000001668930
0.000026941299,0.000001907349
0.000027179718,0.000001907349
0.000029325485,0.000001907349
0.000032424927,0.000001907349
0.000027418137,0.000001430511
0.000055074692,0.000001668930
0.000029087067,0.000002384186
0.000044107437,0.000004053116
0.000041723251,0.000001907349
0.000026702881,0.000001430511
0.000027418137,0.000001430511
0.000032901764,0.000001907349
0.000026702881,0.000001430511
0.000027418137,0.000001668930
0.000025749207,0.000001668930
0.000026226044,0.000001430511
0.000025987625,0.000001668930
0.000027418137,0.000001668930
0.000030279160,0.000001668930
0.000028848648,0.000001430511
0.000026941299,0.000001430511
0.000024795532,0.000001668930
0.000028371811,0.000001668930
0.000027894974,0.000001668930
0.000027894974,0.000001668930
0.000027179718,0.000001668930
0.000033378601,0.000001668930
