Cython,Python
0.000824451447,0.065110921860
0.000779867172,0.066665172577
0.000830411911,0.066646575928
0.000823020935,0.067499160767
0.000882148743,0.066896438599
0.000876903534,0.075089931488
0.000803470612,0.065746545792
0.000804901123,0.068100214005
0.000845432281,0.067255496979
0.000767707825,0.067358732224
0.000871419907,0.067992448807
0.000837564468,0.067266941071
0.000764131546,0.066939115524
0.000845670700,0.067238092422
0.000766754150,0.065761089325
0.000769376755,0.067542552948
0.000799655914,0.069147348404
0.000766992569,0.066927194595
0.000778198242,0.065994501114
0.000759363174,0.065112590790
0.000822067261,0.089133977890
0.000885963440,0.094955444336
0.000752210617,0.068175554276
0.000788688660,0.067164421082
0.000835895538,0.065894365311
0.000837564468,0.067403316498
0.000780820847,0.073575496674
0.000826597214,0.066412925720
0.000825881958,0.068183898926
0.000792264938,0.068683862686
